date,code,spot,futures
2013/2/6,×ØéµÓÍ,6437.5,7136
2013/2/6,Ïð½º,25600,26655
2013/2/6,½¹Ì¿,1681.25,1908
2013/2/6,È¼ÓÍ,5150,5225
2013/2/6,ÓñÃ×,2367.73,2469
2013/2/6,²£Á§,1348.8,1629
2013/2/6,¼×´¼,3069,2966
2013/2/6,°×ÌÇ,5834,5444
2013/2/6,°×Òø,6403.33,6597
2013/2/6,Ïß²Ä,3648,4127
2013/2/6,¾ÛÒÒÏ©,11075,11335
2013/2/6,²ËÓÍ,10730,9900
2013/2/6,²Ë×Ñ,5302,5402
2013/2/6,²ËÆÉ,2590.67,2579
2013/2/6,ÂÝÎÆ¸Ö,3793.89,4109
2013/2/6,¶¹Ò»,4530,4835
2013/2/6,¶¹ÓÍ,8952.5,8810
2013/2/6,¶¹ÆÉ,4007,3532
2013/2/6,Ç¦,14950,15130
2013/2/6,Í­,58970,59840
2013/2/6,ÂÁ,14880,15230
2013/2/6,Ð¿,16200,15960
2013/2/6,»Æ½ð,336.81,340.83
2013/2/7,PTA,8800,8886
2013/2/7,PVC,6497.43,6655
2013/2/7,ÆÕÂó,2565,2453
2013/2/7,ÃÞ»¨,19278.5,19770
2013/2/7,×ØéµÓÍ,6437.5,7116
2013/2/7,Ïð½º,25600,26475
2013/2/7,½¹Ì¿,1681.25,2038
2013/2/7,È¼ÓÍ,5150,5225
2013/2/7,ÓñÃ×,2367.73,2464
2013/2/7,²£Á§,1348.8,1623
2013/2/7,¼×´¼,3050,2962
2013/2/7,°×ÌÇ,5834,5366
2013/2/7,°×Òø,6403.33,6602
2013/2/7,Ïß²Ä,3648,4028
2013/2/7,¾ÛÒÒÏ©,11075,11570
2013/2/7,²ËÓÍ,10730,9898
2013/2/7,²Ë×Ñ,5296,5396
2013/2/7,²ËÆÉ,2590.67,2567
2013/2/7,ÂÝÎÆ¸Ö,3793.89,4124
2013/2/7,¶¹Ò»,4530,4816
2013/2/7,¶¹ÓÍ,8952.5,8764
2013/2/7,¶¹ÆÉ,4007,3519
2013/2/7,Ç¦,14950,15050
2013/2/7,Í­,58970,59700
2013/2/7,ÂÁ,14880,15205
2013/2/7,Ð¿,16200,15840
2013/2/7,»Æ½ð,336.81,341.73
2013/2/8,PTA,8800,8910
2013/2/8,PVC,6497.43,6640
2013/2/8,ÆÕÂó,2565,2453
2013/2/8,ÃÞ»¨,19278.5,19700
2013/2/8,×ØéµÓÍ,6437.5,7088
2013/2/8,Ïð½º,25600,26275
2013/2/8,½¹Ì¿,1681.25,2023
2013/2/8,È¼ÓÍ,5150,5243
2013/2/8,ÓñÃ×,2367.73,2462
2013/2/8,²£Á§,1348.8,1634
2013/2/8,¼×´¼,3050,2953
2013/2/8,°×ÌÇ,5834,5363
2013/2/8,°×Òø,6403.33,6552
2013/2/8,Ïß²Ä,3648,4323
2013/2/8,¾ÛÒÒÏ©,11075,11585
2013/2/8,²ËÓÍ,10730,9890
2013/2/8,²Ë×Ñ,5302,5402
2013/2/8,²ËÆÉ,2594,2586
2013/2/8,ÂÝÎÆ¸Ö,3793.89,4127
2013/2/8,¶¹Ò»,4530,4828
2013/2/8,¶¹ÓÍ,8952.5,8714
2013/2/8,¶¹ÆÉ,4007,3553
2013/2/8,Ç¦,14950,15085
2013/2/8,Í­,58970,59690
2013/2/8,ÂÁ,14880,15240
2013/2/8,Ð¿,16200,15870
2013/2/8,»Æ½ð,336.81,341.09
2013/2/18,PTA,8850,8846
2013/2/18,PVC,6498.86,6650
2013/2/18,ÆÕÂó,2570.91,2445
2013/2/18,ÃÞ»¨,19275.2,19810
2013/2/18,×ØéµÓÍ,6440,7056
2013/2/18,Ïð½º,25558.3,25855
2013/2/18,½¹Ì¿,1681.25,1971
2013/2/18,È¼ÓÍ,5150,5197
2013/2/18,ÓñÃ×,2368.18,2440
2013/2/18,²£Á§,1348.8,1607
2013/2/18,¼×´¼,3050,2971
2013/2/18,°×ÌÇ,5834,5338
2013/2/18,°×Òø,6135,6270
2013/2/18,Ïß²Ä,3703.08,4350
2013/2/18,¾ÛÒÒÏ©,11108.3,11315
2013/2/18,²ËÓÍ,10740,9880
2013/2/18,²Ë×Ñ,5283,5383
2013/2/18,²ËÆÉ,2604,2473
2013/2/18,ÂÝÎÆ¸Ö,3852.22,4173
2013/2/18,¶¹Ò»,4530,4782
2013/2/18,¶¹ÓÍ,8874.17,8646
2013/2/18,¶¹ÆÉ,3963,3286
2013/2/18,Ç¦,14925,15050
2013/2/18,Í­,58635,58900
2013/2/18,ÂÁ,14800,15140
2013/2/18,Ð¿,16100,15750
2013/2/18,»Æ½ð,326.7,329.76
2013/2/19,PTA,8800,8818
2013/2/19,PVC,6496.86,6650
2013/2/19,ÆÕÂó,2570.91,2449
2013/2/19,ÃÞ»¨,19288.5,20030
2013/2/19,×ØéµÓÍ,6452.5,7118
2013/2/19,Ïð½º,25475,26090
2013/2/19,½¹Ì¿,1681.25,1975
2013/2/19,È¼ÓÍ,5150,5218
2013/2/19,ÓñÃ×,2368.18,2448
2013/2/19,²£Á§,1350.4,1614
2013/2/19,¼×´¼,3090,2983
2013/2/19,°×ÌÇ,5830,5367
2013/2/19,°×Òø,6093.33,6275
2013/2/19,Ïß²Ä,3706.92,4350
2013/2/19,¾ÛÒÒÏ©,11125,11235
2013/2/19,²ËÓÍ,10740,9906
2013/2/19,²Ë×Ñ,5324,5424
2013/2/19,²ËÆÉ,2612.67,2541
2013/2/19,ÂÝÎÆ¸Ö,3868.89,4186
2013/2/19,¶¹Ò»,4530,4783
2013/2/19,¶¹ÓÍ,8878.33,8710
2013/2/19,¶¹ÆÉ,3970,3307
2013/2/19,Ç¦,14925,15155
2013/2/19,Í­,58440,58780
2013/2/19,ÂÁ,14750,15090
2013/2/19,Ð¿,16100,15785
2013/2/19,»Æ½ð,326.92,329.73
2013/2/20,PTA,8700,8774
2013/2/20,PVC,6490.86,6665
2013/2/20,ÆÕÂó,2570.91,2449
2013/2/20,ÃÞ»¨,19288.5,19960
2013/2/20,×ØéµÓÍ,6470,7124
2013/2/20,Ïð½º,25366.7,25805
2013/2/20,½¹Ì¿,1681.25,1950
2013/2/20,È¼ÓÍ,5150,5213
2013/2/20,ÓñÃ×,2369.09,2445
2013/2/20,²£Á§,1350.4,1610
2013/2/20,¼×´¼,3090,2980
2013/2/20,°×ÌÇ,5822,5358
2013/2/20,°×Òø,6055,6207
2013/2/20,Ïß²Ä,3723.08,4350
2013/2/20,¾ÛÒÒÏ©,11125,11290
2013/2/20,²ËÓÍ,10740,9852
2013/2/20,²Ë×Ñ,5324,5424
2013/2/20,²ËÆÉ,2612.67,2544
2013/2/20,ÂÝÎÆ¸Ö,3878.89,4171
2013/2/20,¶¹Ò»,4530,4815
2013/2/20,¶¹ÓÍ,8899.17,8754
2013/2/20,¶¹ÆÉ,4035,3344
2013/2/20,Ç¦,14925,15155
2013/2/20,Í­,58130,58660
2013/2/20,ÂÁ,14730,15080
2013/2/20,Ð¿,16100,15975
2013/2/20,»Æ½ð,325.82,328.97
2013/2/21,PTA,8650,8658
2013/2/21,PVC,6490.86,6600
2013/2/21,ÆÕÂó,2570.91,2449
2013/2/21,ÃÞ»¨,19288.5,19815
2013/2/21,×ØéµÓÍ,6437.5,7024
2013/2/21,Ïð½º,25200,25085
2013/2/21,½¹Ì¿,1681.25,1885
2013/2/21,È¼ÓÍ,5150,5190
2013/2/21,ÓñÃ×,2365,2447
2013/2/21,²£Á§,1350.4,1558
2013/2/21,¼×´¼,3070,2924
2013/2/21,°×ÌÇ,5822,5399
2013/2/21,°×Òø,5903.33,5992
2013/2/21,Ïß²Ä,3750,4317
2013/2/21,¾ÛÒÒÏ©,11125,11015
2013/2/21,²ËÓÍ,10740,9828
2013/2/21,²Ë×Ñ,5321,5421
2013/2/21,²ËÆÉ,2612.67,2582
2013/2/21,ÂÝÎÆ¸Ö,3890.56,4085
2013/2/21,¶¹Ò»,4530,4794
2013/2/21,¶¹ÓÍ,8855,8630
2013/2/21,¶¹ÆÉ,4059,3351
2013/2/21,Ç¦,14850,14900
2013/2/21,Í­,57215,57620
2013/2/21,ÂÁ,14570,14965
2013/2/21,Ð¿,15950,15640
2013/2/21,»Æ½ð,317.2,320.84
2013/2/22,PTA,8650,8560
2013/2/22,PVC,6490.86,6605
2013/2/22,ÆÕÂó,2576,2449
2013/2/22,ÃÞ»¨,19288.5,19895
2013/2/22,×ØéµÓÍ,6437.5,7066
2013/2/22,Ïð½º,24841.7,25035
2013/2/22,½¹Ì¿,1681.25,1838
2013/2/22,È¼ÓÍ,5197.5,5192
2013/2/22,ÓñÃ×,2362.27,2448
2013/2/22,²£Á§,1350.4,1553
2013/2/22,¼×´¼,3050,2921
2013/2/22,°×ÌÇ,5822,5469
2013/2/22,°×Òø,5901.67,6046
2013/2/22,Ïß²Ä,3745.71,4108
2013/2/22,¾ÛÒÒÏ©,11125,11020
2013/2/22,²ËÓÍ,10745,9850
2013/2/22,²Ë×Ñ,5341,5441
2013/2/22,²ËÆÉ,2616,2572
2013/2/22,ÂÝÎÆ¸Ö,3901.67,4036
2013/2/22,¶¹Ò»,4530,4857
2013/2/22,¶¹ÓÍ,8855,8702
2013/2/22,¶¹ÆÉ,4059,3452
2013/2/22,Ç¦,14850,14980
2013/2/22,Í­,57230,57620
2013/2/22,ÂÁ,14580,14960
2013/2/22,Ð¿,15950,15700
2013/2/22,»Æ½ð,321.4,324.32
2013/2/25,PTA,8600,8550
2013/2/25,PVC,6486.86,6575
2013/2/25,ÆÕÂó,2576,2449
2013/2/25,ÃÞ»¨,19319.5,19800
2013/2/25,×ØéµÓÍ,6350,6780
2013/2/25,Ïð½º,24579.2,24650
2013/2/25,½¹Ì¿,1681.25,1839
2013/2/25,È¼ÓÍ,5197.5,5170
2013/2/25,ÓñÃ×,2362.27,2439
2013/2/25,²£Á§,1352,1559
2013/2/25,¼×´¼,3000,2880
2013/2/25,°×ÌÇ,5810,5444
2013/2/25,°×Òø,5900,6044
2013/2/25,Ïß²Ä,3749.29,4249
2013/2/25,¾ÛÒÒÏ©,11091.7,11025
2013/2/25,²ËÓÍ,10710,9722
2013/2/25,²Ë×Ñ,5279,5379
2013/2/25,²ËÆÉ,2616,2503
2013/2/25,ÂÝÎÆ¸Ö,3892.78,4016
2013/2/25,¶¹Ò»,4530,4797
2013/2/25,¶¹ÓÍ,8755.83,8422
2013/2/25,¶¹ÆÉ,4115,3360
2013/2/25,Ç¦,14825,14895
2013/2/25,Í­,56970,57280
2013/2/25,ÂÁ,14520,14840
2013/2/25,Ð¿,15850,15550
2013/2/25,»Æ½ð,322.34,324.04
2013/2/26,PTA,8600,8354
2013/2/26,PVC,6498.29,6550
2013/2/26,ÆÕÂó,2576,2450
2013/2/26,ÃÞ»¨,19322.5,19675
2013/2/26,×ØéµÓÍ,6350,6702
2013/2/26,Ïð½º,24487.5,24155
2013/2/26,½¹Ì¿,1681.25,1811
2013/2/26,È¼ÓÍ,5197.5,5170
2013/2/26,ÓñÃ×,2358.64,2433
2013/2/26,²£Á§,1360,1536
2013/2/26,¼×´¼,2950,2854
2013/2/26,°×ÌÇ,5806,5353
2013/2/26,°×Òø,5945,6045
2013/2/26,Ïß²Ä,3734.29,4156
2013/2/26,¾ÛÒÒÏ©,11091.7,10845
2013/2/26,²ËÓÍ,10680,9644
2013/2/26,²Ë×Ñ,5264,5364
2013/2/26,²ËÆÉ,2625.33,2498
2013/2/26,ÂÝÎÆ¸Ö,3860,3956
2013/2/26,¶¹Ò»,4530,4739
2013/2/26,¶¹ÓÍ,8735,8312
2013/2/26,¶¹ÆÉ,4101,3317
2013/2/26,Ç¦,14825,14830
2013/2/26,Í­,56960,57130
2013/2/26,ÂÁ,14500,14810
2013/2/26,Ð¿,15850,15540
2013/2/26,»Æ½ð,326,324.54
2013/2/27,PTA,8550,8360
2013/2/27,PVC,6498.29,6540
2013/2/27,ÆÕÂó,2576,2450
2013/2/27,ÃÞ»¨,19335,19715
2013/2/27,×ØéµÓÍ,6325,6732
2013/2/27,Ïð½º,24358.3,24515
2013/2/27,½¹Ì¿,1681.25,1842
2013/2/27,È¼ÓÍ,5197.5,5189
2013/2/27,ÓñÃ×,2352.73,2433
2013/2/27,²£Á§,1363.2,1558
2013/2/27,¼×´¼,2950,2876
2013/2/27,°×ÌÇ,5802,5380
2013/2/27,°×Òø,5971.67,6112
2013/2/27,Ïß²Ä,3729.29,4315
2013/2/27,¾ÛÒÒÏ©,11091.7,10790
2013/2/27,²ËÓÍ,10670,9686
2013/2/27,²Ë×Ñ,5230,5330
2013/2/27,²ËÆÉ,2625.33,2514
2013/2/27,ÂÝÎÆ¸Ö,3851.67,3985
2013/2/27,¶¹Ò»,4530,4725
2013/2/27,¶¹ÓÍ,8701.67,8324
2013/2/27,¶¹ÆÉ,4095,3337
2013/2/27,Ç¦,14825,14905
2013/2/27,Í­,57150,57490
2013/2/27,ÂÁ,14520,14855
2013/2/27,Ð¿,15900,15665
2013/2/27,»Æ½ð,326.69,328.09
2013/2/28,PTA,8550,8430
2013/2/28,PVC,6505.14,6570
2013/2/28,ÆÕÂó,2576,2450
2013/2/28,ÃÞ»¨,19338.8,19875
2013/2/28,×ØéµÓÍ,6277.5,6624
2013/2/28,Ïð½º,24325,24710
2013/2/28,½¹Ì¿,1681.25,1867
2013/2/28,È¼ÓÍ,5205,5180
2013/2/28,ÓñÃ×,2352.73,2441
2013/2/28,²£Á§,1371.2,1582
2013/2/28,¼×´¼,2950,2894
2013/2/28,°×ÌÇ,5790,5419
2013/2/28,°×Òø,5960,6080
2013/2/28,Ïß²Ä,3720.71,4269
2013/2/28,¾ÛÒÒÏ©,11091.7,10975
2013/2/28,²ËÓÍ,10670,9666
2013/2/28,²Ë×Ñ,5205,5305
2013/2/28,²ËÆÉ,2625.33,2486
2013/2/28,ÂÝÎÆ¸Ö,3840,4053
2013/2/28,¶¹Ò»,4550,4724
2013/2/28,¶¹ÓÍ,8701.67,8288
2013/2/28,¶¹ÆÉ,4095,3349
2013/2/28,Ç¦,14825,14870
2013/2/28,Í­,57220,57680
2013/2/28,ÂÁ,14480,14795
2013/2/28,Ð¿,15950,15655
2013/2/28,»Æ½ð,324.43,326.4
2013/3/1,PTA,8450,8240
2013/3/1,PVC,6505.14,6545
2013/3/1,ÆÕÂó,2576,2370
2013/3/1,ÃÞ»¨,19338.8,19840
2013/3/1,×ØéµÓÍ,6287.5,6608
2013/3/1,Ïð½º,24233.3,23965
2013/3/1,½¹Ì¿,1681.25,1836
2013/3/1,È¼ÓÍ,5205,5171
2013/3/1,ÓñÃ×,2352.73,2438
2013/3/1,²£Á§,1371.2,1568
2013/3/1,¼×´¼,2950,2874
2013/3/1,°×ÌÇ,5790,5428
2013/3/1,°×Òø,5893.33,5992
2013/3/1,Ïß²Ä,3720,4271
2013/3/1,¾ÛÒÒÏ©,11091.7,10930
2013/3/1,²ËÓÍ,10678,9668
2013/3/1,²Ë×Ñ,5202,5302
2013/3/1,²ËÆÉ,2634,2504
2013/3/1,ÂÝÎÆ¸Ö,3846.11,4020
2013/3/1,¶¹Ò»,4550,4748
2013/3/1,¶¹ÓÍ,8641.67,8252
2013/3/1,¶¹ÆÉ,4078,3388
2013/3/1,Ç¦,14775,14730
2013/3/1,Í­,56630,56730
2013/3/1,ÂÁ,14380,14675
2013/3/1,Ð¿,15800,15460
2013/3/1,»Æ½ð,320.5,323.1
2013/3/4,PTA,8300,8066
2013/3/4,PVC,6503.71,6520
2013/3/4,ÆÕÂó,2564,2370
2013/3/4,ÃÞ»¨,19338.8,20090
2013/3/4,×ØéµÓÍ,6242.5,6644
2013/3/4,Ïð½º,24025,23935
2013/3/4,½¹Ì¿,1681.25,1773
2013/3/4,È¼ÓÍ,5205,5135
2013/3/4,ÓñÃ×,2340.91,2425
2013/3/4,²£Á§,1372.8,1518
2013/3/4,¼×´¼,2950,2855
2013/3/4,°×ÌÇ,5778,5377
2013/3/4,°×Òø,5890,6028
2013/3/4,Ïß²Ä,3729.17,4243
2013/3/4,¾ÛÒÒÏ©,11091.7,10780
2013/3/4,²ËÓÍ,10675,9688
2013/3/4,²Ë×Ñ,5210,5310
2013/3/4,²ËÆÉ,2634,2496
2013/3/4,ÂÝÎÆ¸Ö,3844.71,3905
2013/3/4,¶¹Ò»,4550,4739
2013/3/4,¶¹ÓÍ,8551.67,8326
2013/3/4,¶¹ÆÉ,4112,3365
2013/3/4,Ç¦,14725,14630
2013/3/4,Í­,56240,56310
2013/3/4,ÂÁ,14350,14575
2013/3/4,Ð¿,15650,15295
2013/3/4,»Æ½ð,320.3,322.56
2013/3/5,PTA,8300,8126
2013/3/5,PVC,6502.86,6545
2013/3/5,ÆÕÂó,2564,2370
2013/3/5,ÃÞ»¨,19351.8,20100
2013/3/5,×ØéµÓÍ,6250,6602
2013/3/5,Ïð½º,23966.7,24300
2013/3/5,½¹Ì¿,1662.5,1805
2013/3/5,È¼ÓÍ,5205,5150
2013/3/5,ÓñÃ×,2331.82,2429
2013/3/5,²£Á§,1374.4,1527
2013/3/5,¼×´¼,2954,2864
2013/3/5,°×ÌÇ,5766,5431
2013/3/5,°×Òø,5901.67,6089
2013/3/5,Ïß²Ä,3724,4085
2013/3/5,¾ÛÒÒÏ©,10958.3,10860
2013/3/5,²ËÓÍ,10675,9714
2013/3/5,²Ë×Ñ,5209,5309
2013/3/5,²ËÆÉ,2649.33,2520
2013/3/5,ÂÝÎÆ¸Ö,3835.88,3939
2013/3/5,¶¹Ò»,4550,4765
2013/3/5,¶¹ÓÍ,8573.33,8322
2013/3/5,¶¹ÆÉ,4129,3413
2013/3/5,Ç¦,14700,14645
2013/3/5,Í­,56460,56930
2013/3/5,ÂÁ,14350,14665
2013/3/5,Ð¿,15650,15390
2013/3/5,»Æ½ð,319.8,323.47
2013/3/6,PTA,8300,8196
2013/3/6,PVC,6500,6540
2013/3/6,ÆÕÂó,2564,2370
2013/3/6,ÃÞ»¨,19359.8,20160
2013/3/6,×ØéµÓÍ,6262.5,6612
2013/3/6,Ïð½º,23983.3,24120
2013/3/6,½¹Ì¿,1655,1791
2013/3/6,È¼ÓÍ,5205,5150
2013/3/6,ÓñÃ×,2331.82,2437
2013/3/6,²£Á§,1374.4,1525
2013/3/6,¼×´¼,2960,2859
2013/3/6,°×ÌÇ,5754,5413
2013/3/6,°×Òø,5919.33,6062
2013/3/6,Ïß²Ä,3711,4112
2013/3/6,¾ÛÒÒÏ©,10958.3,10785
2013/3/6,²ËÓÍ,10635,9732
2013/3/6,²Ë×Ñ,5192,5292
2013/3/6,²ËÆÉ,2649.33,2497
2013/3/6,ÂÝÎÆ¸Ö,3812.94,3937
2013/3/6,¶¹Ò»,4550,4762
2013/3/6,¶¹ÓÍ,8585.83,8346
2013/3/6,¶¹ÆÉ,4144,3398
2013/3/6,Ç¦,14700,14615
2013/3/6,Í­,56640,56700
2013/3/6,ÂÁ,14420,14770
2013/3/6,Ð¿,15650,15370
2013/3/6,»Æ½ð,319.95,322.33
2013/3/7,PTA,8200,8124
2013/3/7,PVC,6500,6515
2013/3/7,ÆÕÂó,2564,2370
2013/3/7,ÃÞ»¨,19360.8,20135
2013/3/7,×ØéµÓÍ,6262.5,6570
2013/3/7,Ïð½º,23875,23920
2013/3/7,½¹Ì¿,1655,1763
2013/3/7,È¼ÓÍ,5205,5155
2013/3/7,ÓñÃ×,2325.45,2443
2013/3/7,²£Á§,1380.8,1518
2013/3/7,¼×´¼,2930,2832
2013/3/7,°×ÌÇ,5746,5376
2013/3/7,°×Òø,5945,6074
2013/3/7,Ïß²Ä,3705,3945
2013/3/7,¾ÛÒÒÏ©,10958.3,10565
2013/3/7,²ËÓÍ,10630,9710
2013/3/7,²Ë×Ñ,5174,5274
2013/3/7,²ËÆÉ,2649.33,2495
2013/3/7,ÂÝÎÆ¸Ö,3803.53,3932
2013/3/7,¶¹Ò»,4520,4765
2013/3/7,¶¹ÓÍ,8572.5,8258
2013/3/7,¶¹ÆÉ,4147,3402
2013/3/7,Ç¦,14650,14545
2013/3/7,Í­,56245,56530
2013/3/7,ÂÁ,14480,14985
2013/3/7,Ð¿,15500,15265
2013/3/7,»Æ½ð,319,323.05
2013/3/8,PTA,8200,8130
2013/3/8,PVC,6500.29,6515
2013/3/8,ÆÕÂó,2564,2370
2013/3/8,ÃÞ»¨,19363.8,20250
2013/3/8,×ØéµÓÍ,6262.5,6622
2013/3/8,Ïð½º,23700,24150
2013/3/8,½¹Ì¿,1655,1750
2013/3/8,È¼ÓÍ,5200,5168
2013/3/8,ÓñÃ×,2322.73,2443
2013/3/8,²£Á§,1380.8,1504
2013/3/8,¼×´¼,2930,2820
2013/3/8,°×ÌÇ,5740,5426
2013/3/8,°×Òø,5931.67,6044
2013/3/8,Ïß²Ä,3704,3780
2013/3/8,¾ÛÒÒÏ©,10875,10540
2013/3/8,²ËÓÍ,10630,9894
2013/3/8,²Ë×Ñ,5206,5306
2013/3/8,²ËÆÉ,2669.33,2493
2013/3/8,ÂÝÎÆ¸Ö,3799.41,3928
2013/3/8,¶¹Ò»,4520,4779
2013/3/8,¶¹ÓÍ,8572.5,8324
2013/3/8,¶¹ÆÉ,4147,3422
2013/3/8,Ç¦,14650,14605
2013/3/8,Í­,56580,56740
2013/3/8,ÂÁ,14550,14990
2013/3/8,Ð¿,15550,15325
2013/3/8,»Æ½ð,317.6,321.3
2013/3/11,PTA,8100,8136
2013/3/11,PVC,6492.57,6505
2013/3/11,ÆÕÂó,2564,2380
2013/3/11,ÃÞ»¨,19365,20155
2013/3/11,×ØéµÓÍ,6212.5,6578
2013/3/11,Ïð½º,23700,23995
2013/3/11,½¹Ì¿,1655,1734
2013/3/11,È¼ÓÍ,5200,5164
2013/3/11,ÓñÃ×,2320,2445
2013/3/11,²£Á§,1387.2,1496
2013/3/11,¼×´¼,2930,2813
2013/3/11,°×ÌÇ,5730,5428
2013/3/11,°×Òø,5941.67,6090
2013/3/11,Ïß²Ä,3661.11,3794
2013/3/11,¾ÛÒÒÏ©,10875,10550
2013/3/11,²ËÓÍ,10600,9844
2013/3/11,²Ë×Ñ,5180,5280
2013/3/11,²ËÆÉ,2669.33,2439
2013/3/11,ÂÝÎÆ¸Ö,3768.82,3908
2013/3/11,¶¹Ò»,4520,4758
2013/3/11,¶¹ÓÍ,8568.33,8200
2013/3/11,¶¹ÆÉ,4172,3387
2013/3/11,Ç¦,14650,14560
2013/3/11,Í­,56665,56470
2013/3/11,ÂÁ,14540,14895
2013/3/11,Ð¿,15550,15220
2013/3/11,»Æ½ð,318.66,322.74
2013/3/12,PTA,8100,8030
2013/3/12,PVC,6495.71,6445
2013/3/12,ÆÕÂó,2555,2380
2013/3/12,ÃÞ»¨,19365,20100
2013/3/12,×ØéµÓÍ,6150,6510
2013/3/12,Ïð½º,23541.7,23240
2013/3/12,½¹Ì¿,1655,1735
2013/3/12,È¼ÓÍ,5195,5157
2013/3/12,ÓñÃ×,2320,2445
2013/3/12,²£Á§,1393.6,1487
2013/3/12,¼×´¼,2900,2809
2013/3/12,°×ÌÇ,5730,5404
2013/3/12,°×Òø,5953.33,6045
2013/3/12,Ïß²Ä,3632,3818
2013/3/12,¾ÛÒÒÏ©,10841.7,10345
2013/3/12,²ËÓÍ,10600,9838
2013/3/12,²Ë×Ñ,5208,5308
2013/3/12,²ËÆÉ,2680,2409
2013/3/12,ÂÝÎÆ¸Ö,3756.88,3892
2013/3/12,¶¹Ò»,4520,4724
2013/3/12,¶¹ÓÍ,8479.17,8154
2013/3/12,¶¹ÆÉ,4209,3343
2013/3/12,Ç¦,14650,14505
2013/3/12,Í­,56725,56340
2013/3/12,ÂÁ,14530,14815
2013/3/12,Ð¿,15550,15160
2013/3/12,»Æ½ð,319.1,322.11
2013/3/13,PTA,8000,8076
2013/3/13,PVC,6496.29,6430
2013/3/13,ÆÕÂó,2546,2380
2013/3/13,ÃÞ»¨,19390.2,20300
2013/3/13,×ØéµÓÍ,6062.5,6340
2013/3/13,Ïð½º,23508.3,22840
2013/3/13,½¹Ì¿,1650,1715
2013/3/13,È¼ÓÍ,5195,5157
2013/3/13,ÓñÃ×,2315,2450
2013/3/13,²£Á§,1398.4,1449
2013/3/13,¼×´¼,2886,2786
2013/3/13,°×ÌÇ,5718,5428
2013/3/13,°×Òø,5968.33,6085
2013/3/13,Ïß²Ä,3608,3675
2013/3/13,¾ÛÒÒÏ©,10766.7,10370
2013/3/13,²ËÓÍ,10595,9844
2013/3/13,²Ë×Ñ,5193,5293
2013/3/13,²ËÆÉ,2680,2431
2013/3/13,ÂÝÎÆ¸Ö,3744.38,3833
2013/3/13,¶¹Ò»,4520,4733
2013/3/13,¶¹ÓÍ,8385.83,8042
2013/3/13,¶¹ÆÉ,4211,3343
2013/3/13,Ç¦,14650,14560
2013/3/13,Í­,57010,56850
2013/3/13,ÂÁ,14530,14925
2013/3/13,Ð¿,15600,15290
2013/3/13,»Æ½ð,320.8,324.3
2013/3/14,PTA,8000,8054
2013/3/14,PVC,6488,6430
2013/3/14,ÆÕÂó,2544,2380
2013/3/14,ÃÞ»¨,19377.8,20300
2013/3/14,×ØéµÓÍ,5987.5,6264
2013/3/14,Ïð½º,23083.3,22785
2013/3/14,½¹Ì¿,1650,1653
2013/3/14,È¼ÓÍ,5192.5,5179
2013/3/14,ÓñÃ×,2315,2445
2013/3/14,²£Á§,1393.6,1436
2013/3/14,¼×´¼,2910,2792
2013/3/14,°×ÌÇ,5718,5386
2013/3/14,°×Òø,5905,6014
2013/3/14,Ïß²Ä,3576,3619
2013/3/14,¾ÛÒÒÏ©,10683.3,10365
2013/3/14,²ËÓÍ,10575,9740
2013/3/14,²Ë×Ñ,5206,5306
2013/3/14,²ËÆÉ,2684,2442
2013/3/14,ÂÝÎÆ¸Ö,3726.25,3765
2013/3/14,¶¹Ò»,4520,4716
2013/3/14,¶¹ÓÍ,8333.33,8008
2013/3/14,¶¹ÆÉ,4204,3273
2013/3/14,Ç¦,14600,14480
2013/3/14,Í­,56585,56770
2013/3/14,ÂÁ,14550,14885
2013/3/14,Ð¿,15500,15280
2013/3/14,»Æ½ð,319.75,322.95
2013/3/15,PTA,7950,8244
2013/3/15,PVC,6486.57,6455
2013/3/15,ÆÕÂó,2544,2380
2013/3/15,ÃÞ»¨,19380.5,20370
2013/3/15,×ØéµÓÍ,5987.5,6362
2013/3/15,Ïð½º,23133.3,23110
2013/3/15,½¹Ì¿,1620,1668
2013/3/15,È¼ÓÍ,5192.5,5175
2013/3/15,ÓñÃ×,2313.64,2460
2013/3/15,²£Á§,1393.6,1451
2013/3/15,¼×´¼,2900,2800
2013/3/15,°×ÌÇ,5718,5413
2013/3/15,°×Òø,5900,6030
2013/3/15,Ïß²Ä,3569,3799
2013/3/15,¾ÛÒÒÏ©,10666.7,10565
2013/3/15,²ËÓÍ,10575,9820
2013/3/15,²Ë×Ñ,5201,5301
2013/3/15,²ËÆÉ,2700.67,2449
2013/3/15,ÂÝÎÆ¸Ö,3706.67,3860
2013/3/15,¶¹Ò»,4520,4768
2013/3/15,¶¹ÓÍ,8333.33,8136
2013/3/15,¶¹ÆÉ,4204,3288
2013/3/15,Ç¦,14600,14480
2013/3/15,Í­,56800,57120
2013/3/15,ÂÁ,14550,14840
2013/3/15,Ð¿,15550,15345
2013/3/15,»Æ½ð,319.95,324.19
2013/3/18,PTA,8050,8092
2013/3/18,PVC,6486.57,6440
2013/3/18,ÆÕÂó,2544,2380
2013/3/18,ÃÞ»¨,19388.2,20140
2013/3/18,×ØéµÓÍ,5912.5,6276
2013/3/18,Ïð½º,22875,22260
2013/3/18,½¹Ì¿,1620,1658
2013/3/18,È¼ÓÍ,5192.5,5153
2013/3/18,ÓñÃ×,2310.91,2458
