date,close,热轧板卷：钢铁企业：产能利用率：中国（周）,热轧板卷：钢铁企业：产能：中国（周）,热轧板卷：钢铁企业：开工率：中国（周）,热轧板卷：钢铁企业：产线条数：中国（周）,热轧板卷：钢铁企业：内部供料量：中国（周）,热轧板卷：钢铁企业：年产能：中国（周）,热轧板卷：钢铁企业：实际产量：中国（周）,热轧板卷：钢铁企业：实际开工条数：中国（周）,热轧商品卷：钢铁企业：产量：中国（周）,热轧板卷：成交量：中国（日）,热轧板卷：消费量：中国（周）,热轧板卷：社会库存：中国（旬）,热轧板卷：库存：中国（周）,热轧板卷：钢铁企业：厂内库存：中国（周）,热轧板卷：55个城市：社会库存：中国（周）
"2022-01-28","4945","82.4","391.42","85.94","64","99.67","20410","322.55","55","222.88","","317.17","","309.3","81.48","309.7"
"2022-01-31","","","","","","","","","","","","","171","","",""
"2022-02-04","","79.14","391.42","82.81","64","97.17","20410","309.79","53","212.62","","282.2","","336.89","95.55","351.39"
"2022-02-07","4980","","","","","","","","","","","","","","",""
"2022-02-08","5061","","","","","","","","","","","","","","",""
"2022-02-09","4980","","","","","","","","","","","","","","",""
"2022-02-10","5069","","","","","","","","","","","","195","","",""
"2022-02-11","5033","76.25","391.42","81.25","64","91.74","20410","298.45","52","206.71","","268.29","","367.05","95.93","390.37"
"2022-02-14","4928","","","","","","","","","","34204","","","","",""
"2022-02-15","4843","","","","","","","","","","29968","","","","",""
"2022-02-16","4939","","","","","","","","","","39572","","","","",""
"2022-02-17","4823","","","","","","","","","","32666","","","","",""
"2022-02-18","4907","77.03","391.42","81.25","64","91.94","20410","301.52","52","209.58","43108","291.54","","377.03","96.33","403.54"
"2022-02-20","","","","","","","","","","","","","219","","",""
"2022-02-21","4959","","","","","","","","","","44010","","","","",""
"2022-02-22","4850","","","","","","","","","","35588","","","","",""
"2022-02-23","4917","","","","","","","","","","36988","","","","",""
"2022-02-24","4804","","","","","","","","","","30928","","","","",""
"2022-02-25","4796","79.52","391.42","81.25","64","94.76","20410","311.28","52","216.52","30665","318","","370.31","96.65","399.7"
"2022-02-28","4952","","","","","","","","","","42424","","209","","",""
"2022-03-01","5079","","","","","","","","","","43680","","","","",""
"2022-03-02","5138","","","","","","","","","","43295","","","","",""
"2022-03-03","5249","","","","","","","","","","44624","","","","",""
"2022-03-04","5210","81.01","391.42","82.81","64","97.19","20410","317.08","53","219.89","38164","329.04","","358.35","91.56","396.14"
"2022-03-07","5380","","","","","","","","","","47493","","","","",""
"2022-03-08","5220","","","","","","","","","","39151","","","","",""
"2022-03-09","5121","","","","","","","","","","35389","","","","",""
"2022-03-10","5107","","","","","","","","","","50323","","205","","",""
"2022-03-11","5137","75.35","391.42","79.69","64","89.62","20410","294.94","51","205.32","47303","309.66","","343.63","88.33","387.49"
"2022-03-14","4950","","","","","","","","","","36037","","","","",""
"2022-03-15","4932","","","","","","","","","","41655","","","","",""
"2022-03-16","5080","","","","","","","","","","45940","","","","",""
"2022-03-17","5054","","","","","","","","","","37215","","","","",""
"2022-03-18","5129","78.31","391.42","84.38","64","93.02","20410","306.51","54","213.49","38386","306.85","","343.29","93.15","385.39"
"2022-03-20","","","","","","","","","","","","","195","","",""
"2022-03-21","5132","","","","","","","","","","33290","","","","",""
"2022-03-22","5163","","","","","","","","","","36029","","","","",""
"2022-03-23","5189","","","","","","","","","","35803","","","","",""
"2022-03-24","5173","","","","","","","","","","35943","","","","",""
"2022-03-25","5282","80.26","391.42","81.25","64","97.54","20410","314.16","52","216.62","39162","314.04","","343.41","95.18","384.14"
"2022-03-28","5304","","","","","","","","","","39982","","","","",""
"2022-03-29","5255","","","","","","","","","","35032","","","","",""
"2022-03-30","5264","","","","","","","","","","34560","","","","",""
"2022-03-31","5218","","","","","","","","","","34900","","188","","",""
"2022-04-01","5319","78.51","391.42","79.69","64","94.64","20410","307.3","51","212.66","36669","313.57","","337.14","93.48","383.1"
"2022-04-02","","","","","","","","","","","37358","","","","",""
"2022-04-06","5268","","","","","","","","","","36837","","","","",""
"2022-04-07","5228","","","","","","","","","","34297","","","","",""
"2022-04-08","5195","81.61","391.42","82.81","64","99.67","20410","319.43","53","219.76","31096","320.7","","335.87","94.66","383.53"
"2022-04-10","","","","","","","","","","","","","186","","",""
"2022-04-11","5038","","","","","","","","","","29868","","","","",""
"2022-04-12","5180","","","","","","","","","","38363","","","","",""
"2022-04-13","5086","","","","","","","","","","32807","","","","",""
"2022-04-14","5160","","","","","","","","","","37089","","","","",""
"2022-04-15","5198","82.08","391.42","84.38","64","99.41","20410","321.27","54","222.31","36132","313.52","","343.62","99.27","392.03"
"2022-04-18","5186","","","","","","","","","","40567","","","","",""
"2022-04-19","5164","","","","","","","","","","42300","","","","",""
"2022-04-20","5223","","","","","","","","","","43386","","184","","",""
"2022-04-21","5152","","","","","","","","","","39075","","","","",""
"2022-04-22","5074","82.28","391.42","82.81","64","98.81","20410","322.08","53","223.27","35656","317.47","","348.23","105.11","395.29"
"2022-04-24","","","","","","","","","","","33294","","","","",""
"2022-04-25","4889","","","","","","","","","","33031","","","","",""
"2022-04-26","4907","","","","","","","","","","38226","","","","",""
"2022-04-27","4948","","","","","","","","","","36269","","","","",""
"2022-04-28","4950","","","","","","","","","","37766","","","","",""
"2022-04-29","4996","82.76","391.42","84.38","64","101.34","20410","323.96","54","222.62","41072","331.69","","340.5","104.12","387.31"
"2022-04-30","","","","","","","","","","","","","177","","",""
"2022-05-05","5015","","","","","","","","","","48860","","","","",""
"2022-05-06","4830","82.78","391.42","84.38","64","101.5","20410","324.04","54","222.54","36058","316.14","","348.4","105.77","399.09"
"2022-05-07","","","","","","","","","","","35429","","","","",""
"2022-05-09","4748","","","","","","","","","","43541","","","","",""
"2022-05-10","4698","","","","","","","","","","40009","","176","","",""
"2022-05-11","4775","","","","","","","","","","47943","","","","",""
"2022-05-12","4730","","","","","","","","","","36456","","","","",""
"2022-05-13","4767","83.55","391.42","84.38","64","104.09","20410","327.05","54","222.96","39942","332.29","","343.16","95.31","400.69"
"2022-05-16","4774","","","","","","","","","","38979","","","","",""
"2022-05-17","4770","","","","","","","","","","37725","","","","",""
"2022-05-18","4676","","","","","","","","","","32528","","","","",""
"2022-05-19","4715","","","","","","","","","","38818","","","","",""
"2022-05-20","4770","83.33","391.42","84.38","64","102.19","20410","326.16","54","223.97","41142","331.64","175","337.68","93.12","390.01"
"2022-05-23","4731","","","","","","","","","","35442","","","","",""
"2022-05-24","4609","","","","","","","","","","31488","","","","",""
"2022-05-25","4673","","","","","","","","","","35383","","","","",""
"2022-05-26","4632","","","","","","","","","","36048","","","","",""
"2022-05-27","4698","80.87","391.42","84.38","64","102.19","20410","316.56","54","214.37","40885","308.54","","345.7","96.07","389.38"
"2022-05-30","4733","","","","","","","","","","38134","","","","",""
"2022-05-31","4789","","","","","","","","","","38007","","178","","",""
"2022-06-01","4816","","","","","","","","","","42659","","","","",""
"2022-06-02","4879","","","","","","","","","","47259","","","","",""
"2022-06-03","","80.49","391.42","85.94","64","103.37","20410","315.04","55","211.67","","313.57","","347.17","93.25","389.23"
"2022-06-06","4845","","","","","","","","","","44758","","","","",""
"2022-06-07","4810","","","","","","","","","","39611","","","","",""
"2022-06-08","4868","","","","","","","","","","40648","","","","",""
"2022-06-09","4873","","","","","","","","","","39286","","","","",""
"2022-06-10","4880","84.01","391.42","82.81","64","105.15","20410","328.84","53","223.69","39969","322.14","188","353.87","90.74","399.14"
"2022-06-13","4780","","","","","","","","","","33030","","","","",""
"2022-06-14","4697","","","","","","","","","","32540","","","","",""
"2022-06-15","4653","","","","","","","","","","37157","","","","",""
"2022-06-16","4609","","","","","","","","","","32967","","","","",""
"2022-06-17","4453","80.55","391.42","84.38","64","105.25","20410","315.29","54","210.04","28984","310.62","","358.54","88.82","406.7"
"2022-06-20","4220","","","","","","","","","","26530","","201","","",""
"2022-06-21","4291","","","","","","","","","","44060","","","","",""
"2022-06-22","4195","","","","","","","","","","31968","","","","",""
"2022-06-23","4285","","","","","","","","","","42297","","","","",""
"2022-06-24","4251","81.34","391.42","84.38","64","104.49","20410","318.37","54","213.88","35035","312.82","","364.09","91.13","410.46"
"2022-06-27","4339","","","","","","","","","","36970","","","","",""
"2022-06-28","4399","","","","","","","","","","42657","","","","",""
"2022-06-29","4382","","","","","","","","","","38968","","","","",""
"2022-06-30","4412","","","","","","","","","","34988","","205","","",""
"2022-07-01","4311","83.25","391.42","85.94","64","105.35","20410","325.87","55","220.52","31646","327.96","","362","92.16","406.53"
"2022-07-04","4186","","","","","","","","","","32417","","","","",""
"2022-07-05","4262","","","","","","","","","","43359","","","","",""
"2022-07-06","4238","","","","","","","","","","36192","","","","",""
"2022-07-07","4202","","","","","","","","","","35250","","","","",""
"2022-07-08","4206","79.87","391.42","82.81","64","103.89","20410","312.63","53","208.74","33225","309.74","","364.89","89.39","415.05"
"2022-07-10","","","","","","","","","","","","","205","","",""
"2022-07-11","4049","","","","","","","","","","26700","","","","",""
"2022-07-12","3916","","","","","","","","","","26164","","","","",""
"2022-07-13","3917","","","","","","","","","","26037","","","","",""
"2022-07-14","3792","","","","","","","","","","26930","","","","",""
"2022-07-15","3576","79.68","391.42","82.81","64","103.52","20410","311.9","53","208.38","23686","302.16","","374.63","89.65","425.29"
"2022-07-18","3785","","","","","","","","","","34860","","","","",""
"2022-07-19","3755","","","","","","","","","","32355","","","","",""
"2022-07-20","3821","","","","","","","","","","33854","","213","","",""
"2022-07-21","3810","","","","","","","","","","32849","","","","",""
"2022-07-22","3821","78.35","391.42","82.81","64","103.36","20410","306.67","53","203.31","35080","305.53","","375.77","90.15","427.39"
"2022-07-25","3857","","","","","","","","","","36719","","","","",""
"2022-07-26","3874","","","","","","","","","","35922","","","","",""
"2022-07-27","3874","","","","","","","","","","37530","","","","",""
"2022-07-28","4019","","","","","","","","","","52577","","","","",""
"2022-07-29","3969","77.68","391.42","82.81","64","103.43","20410","304.07","53","200.64","43158","314.29","","365.55","82.8","424.84"
"2022-07-31","","","","","","","","","","","","","204","","",""
"2022-08-01","4042","","","","","","","","","","42010","","","","",""
"2022-08-02","4053","","","","","","","","","","39284","","","","",""
"2022-08-03","4020","","","","","","","","","","38069","","","","",""
"2022-08-04","3957","","","","","","","","","","34752","","","","",""
"2022-08-05","4005","76.63","391.42","82.81","64","101","20410","299.96","53","198.96","37335","304.71","","360.8","81.45","423.14"
"2022-08-08","4099","","","","","","","","","","39580","","","","",""
"2022-08-09","4049","","","","","","","","","","34985","","","","",""
"2022-08-10","4028","","","","","","","","","","33929","","200","","",""
"2022-08-11","4056","","","","","","","","","","33685","","","","",""
"2022-08-12","4087","76.82","391.42","81.25","64","98.41","20410","300.69","52","202.28","35560","301.91","","359.58","83.2","419.72"
"2022-08-15","4039","","","","","","","","","","30844","","","","",""
"2022-08-16","4050","","","","","","","","","","34200","","","","",""
"2022-08-17","3905","","","","","","","","","","28308","","","","",""
"2022-08-18","3916","","","","","","","","","","30737","","","","",""
"2022-08-19","3827","74.6","391.42","78.13","64","97.31","20410","292","50","194.69","27401","302.45","","349.13","82.56","411.01"
"2022-08-20","","","","","","","","","","","","","192","","",""
"2022-08-22","3903","","","","","","","","","","34300","","","","",""
"2022-08-23","3951","","","","","","","","","","35563","","","","",""
"2022-08-24","4008","","","","","","","","","","36885","","","","",""
"2022-08-25","4000","","","","","","","","","","33939","","","","",""
"2022-08-26","4061","74.63","391.42","81.25","64","92.28","20410","292.11","52","199.83","35105","299.55","","341.69","85.34","399.81"
"2022-08-29","3961","","","","","","","","","","30937","","","","",""
"2022-08-30","3885","","","","","","","","","","29838","","","","",""
"2022-08-31","3928","","","","","","","","","","34396","","181","","",""
"2022-09-01","3727","","","","","","","","","","33046","","","","",""
"2022-09-02","3700","78.5","391.42","82.81","64","93.65","20410","307.25","53","213.6","30115","315.89","","333.05","83.96","394.51"
"2022-09-05","3742","","","","","","","","","","36880","","","","",""
"2022-09-06","3769","","","","","","","","","","38657","","","","",""
"2022-09-07","3761","","","","","","","","","","37187","","","","",""
"2022-09-08","3802","","","","","","","","","","41109","","","","",""
"2022-09-09","3838","78.5","391.42","84.38","64","93.49","20410","307.25","54","213.76","41177","318.98","","321.32","81.28","386.48"
"2022-09-10","","","","","","","","","","","","","170","","",""
"2022-09-13","3864","","","","","","","","","","42023","","","","",""
"2022-09-14","3800","","","","","","","","","","35667","","","","",""
"2022-09-15","3778","","","","","","","","","","36091","","","","",""
"2022-09-16","3758","78.98","391.42","84.38","64","93.49","20410","309.16","54","215.67","33094","305.21","","325.27","83.64","387.54"
"2022-09-19","3750","","","","","","","","","","31758","","","","",""
"2022-09-20","3704","","","","","","","","","","31339","","169","","",""
"2022-09-21","3708","","","","","","","","","","30919","","","","",""
"2022-09-22","3809","","","","","","","","","","37582","","","","",""
"2022-09-23","3819","78.82","391.42","82.81","64","93.52","20410","308.52","53","215","31949","310.37","","323.42","83.18","382.55"
"2022-09-26","3815","","","","","","","","","","35107","","","","",""
"2022-09-27","3884","","","","","","","","","","43848","","","","",""
"2022-09-28","3870","","","","","","","","","","35592","","","","",""
"2022-09-29","3878","","","","","","","","","","32893","","","","",""
"2022-09-30","","76.58","391.42","81.25","64","91.44","20410","299.77","52","208.33","","311","","312.19","80.26","370.95"
