date,close,预焙阳极：产量：中国（月）,废铝：回收量合计：中国（月）,废铝：社会库存：中国（月）,铝土矿：进口：港口库存：中国（周）,铝土矿：进口：压港量：中国港口（周）,铝土矿：进口：港口发运量：全球主要国家（周）,铝土矿：进口：海漂库存：全球主要国家（周）,国际铝业协会：氧化铝：产量：中国（月）,国际铝业协会：氧化铝：化学品级：产量：中国（月）,国际铝业协会：氧化铝：冶金级：产量：中国（月）,氧化铝：建成产能：中国（月）,氧化铝：运行产能：中国（月）,氧化铝：产量：中国（月）,氧化铝：港口库存：中国（周）,统计局：中国：工业产品：产量：电解铝（月）,国际铝业协会：原铝：产量：中国（月）,电解铝：建成产能：中国（月）,电解铝：运行产能：中国（月）,电解铝：产能利用率：中国（月）,电解铝：消费量：中国（月）,电解铝：供需平衡：中国（月）,电解铝：供应量：中国（月）,电解铝：铝水比例：中国（月）,电解铝：现货库存：中国（日）,电解铝：厂内库存：中国（周）,电解铝：出库量：中国（周）,SHFE：铝：期货库存（日）,SHFE：铝：期货库存：保税商品（日）,SHFE：铝：可用库容量（周）,铝板带箔：建成产能：中国（月）,铝板带箔：加权平均开工率：中国（月）,铝板带箔：产量：中国（月）,铝型材：产量：中国（月）,铝型材：加权平均开工率：中国（月）,铝杆线：开工率：中国（月）,铝杆线：运行产能：中国（月）,铝杆线：建成产能：中国（月）,铝杆：产量：中国（月）,铝棒：产量：中国（月）,铝棒：建成产能：中国（月）,铝棒：运行产能：中国（月）,铝棒：6063：厂内库存：中国（周）,原铝系铝合金锭：建成产能：中国（月）,再生铝合金锭：建成产能：中国（月）,原铝系铝合金锭：开工率：中国（月）,再生铝合金锭：开工率：中国（月）,原铝系铝合金锭：产量：中国（月）,再生铝合金锭：产量：中国（月）,电解铝：产量：中国（周）,电解铝：净进口数量：中国（月）,SHFE：铝：交割库库存（周）,SHFE：铝：可用库容量：保税商品（周）,铝棒：出库量（周）,铝棒：6063：现货库存：中国（日）
"2016-05-27","12220","","","","","","","","","","","","","","110","","","","","","","","","","","","17.4","88538","0","655102","","","","","","","","","","","","","","","","","","","","","","246627","19232","",""
"2016-05-30","12295","","","","","","","","","","","","","","","","","","","","","","","","50.5","","","83471","0","","","","","","","","","","","","","","","","","","","","","","","","","","1.45"
"2016-05-31","12260","","","","","","","","4954","218","4736","","","","","267.5","2675","4107","3213.9","78.25","","","","74.7","","","","74986","0","","1095","","","","","","","","","77.04","","","","","","","","","","","","","","",""
"2016-06-01","12090","","","","","","","","","","","","","","","","","","","","","","","","","","","73013","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-02","12305","","","","","","","","","","","","","","","","","","","","","","","","48.6","","","70788","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-03","11905","","","","","","","","","","","","","","108.2","","","","","","","","","","","","16.2","67037","0","681043","","","","","","","","","","","","","","","","","","","","","","228534","19232","",""
"2016-06-06","11780","","","","","","","","","","","","","","","","","","","","","","","","49.3","","","61149","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-07","11655","","","","","","","","","","","","","","","","","","","","","","","","","","","58678","0","","","","","","","","","","","","","","","","","","","","","","","","","","1.7"
"2016-06-08","11870","","","","","","","","","","","","","","","","","","","","","","","","","","","53308","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-09","","","","","","","","","","","","","","","","","","","","","","","","","47.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-10","","","","","","","","","","","","","","","105","","","","","","","","","","","","17.2","","","697617","","","","","","","","","","","","","","","","","","","","","","227663","19232","",""
"2016-06-13","11850","","","","","","","","","","","","","","","","","","","","","","","","46.9","","","59438","0","","","","","","","","","","","","","","","","","","","","","","","","","","2.4"
"2016-06-14","11855","","","","","","","","","","","","","","","","","","","","","","","","","","","60716","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-15","11870","","","","","","","","","","","","","","","","","","","","","","","","","","","59843","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-16","11915","","","","","","","","","","","","","","","","","","","","","","","","45.3","","","59197","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-17","11985","","","","","","","","","","","","","","104","","","","","","","","","","","","17.5","57399","0","694496","","","","","","","","","","","","","","","","","","","","","","204735","19232","",""
"2016-06-20","12100","","","","","","","","","","","","","","","","","","","","","","","","41.2","","","53295","0","","","","","","","","","","","","","","","","","","","","","","","","","","1.9"
"2016-06-21","12205","","","","","","","","","","","","","","","","","","","","","","","","","","","50718","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-22","12345","","","","","","","","","","","","","","","","","","","","","","","","","","","46972","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-23","12335","","","","","","","","","","","","","","","","","","","","","","","","40.1","","","44312","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-24","12170","","","","","","","","","","","","","","111.5","","","","","","","","","","","","17.6","36019","0","717720","","","","","","","","","","","","","","","","","","","","","","184953","19232","",""
"2016-06-27","12375","","","","","","","","","","","","","","","","","","","","","","","","37.8","","","32139","0","","","","","","","","","","","","","","","","","","","","","","","","","","2.4"
"2016-06-28","12385","","","","","","","","","","","","","","","","","","","","","","","","","","","29647","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-29","12365","","","","","","","","","","","","","","","","","","","","","","","","","","","27881","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-30","12530","","","","","","","","5057","206","4851","","","","","268.6","2686","4127","3278.3","79.44","","","","76.5","34.7","","","26638","0","","1095","","","","","","","","","84.6","","","","","","","","","","","","","","",""
"2016-07-01","12760","","","","","","","","","","","","","","115.5","","","","","","","","","","","","17.2","22202","0","729985","","","","","","","","","","","","","","","","","","","","","","163664","19484","",""
"2016-07-04","12535","","","","","","","","","","","","","","","","","","","","","","","","33.9","","","20187","0","","","","","","","","","","","","","","","","","","","","","","","","","","2.8"
"2016-07-05","12480","","","","","","","","","","","","","","","","","","","","","","","","","","","18843","0","","","","","","","","","","","","","","","","","","","","","","","","","","3.3"
"2016-07-06","12480","","","","","","","","","","","","","","","","","","","","","","","","","","","18240","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-07","12460","","","","","","","","","","","","","","","","","","","","","","","","30.4","","","17436","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-08","12565","","","","","","","","","","","","","","120.6","","","","","","","","","","","","16.6","14255","0","737600","","","","","","","","","","","","","","","","","","","","","","149321","19651","",""
"2016-07-11","12650","","","","","","","","","","","","","","","","","","","","","","","","31.3","","","14156","0","","","","","","","","","","","","","","","","","","","","","","","","","","3.1"
"2016-07-12","12500","","","","","","","","","","","","","","","","","","","","","","","","","","","13782","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-13","12655","","","","","","","","","","","","","","","","","","","","","","","","","","","13308","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-14","12700","","","","","","","","","","","","","","","","","","","","","","","","30.4","","","24656","0","","","","","","","","","","","","","","","","","","","","","","","","","","3.5"
"2016-07-15","12685","","","","","","","","","","","","","","122","","","","","","","","","","","","","29164","0","721124","","","","","","","","","","","","","","","","","","","","","","144058","19651","",""
"2016-07-18","12515","","","","","","","","","","","","","","","","","","","","","","","","30.2","","","30157","0","","","","","","","","","","","","","","","","","","","","","","","","","","3.6"
"2016-07-19","12280","","","","","","","","","","","","","","","","","","","","","","","","","","","29956","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-20","12330","","","","","","","","","","","","","","","","","","","","","","","","","","","28246","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-21","12390","","","","","","","","","","","","","","","","","","","","","","","","28.3","","","26047","0","","","","","","","","","","","","","","","","","","","","","","","","","","3.75"
"2016-07-22","12160","","","","","","","","","","","","","","118.5","","","","","","","","","","","","16.3","25048","0","725105","","","","","","","","","","","","","","","","","","","","","","133602","19651","",""
"2016-07-25","12190","","","","","","","","","","","","","","","","","","","","","","","","27.7","","","21469","0","","","","","","","","","","","","","","","","","","","","","","","","","","4.37"
"2016-07-26","12120","","","","","","","","","","","","","","","","","","","","","","","","","","","19393","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-27","12070","","","","","","","","","","","","","","","","","","","","","","","","","","","17262","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-28","12345","","","","","","","","","","","","","","","","","","","","","","","","25.9","","","15913","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-29","12260","","","","","","","","","","","","","","120","","","","","","","","","","","","16.2","14239","0","736577","","","","","","","","","","","","","","","","","","","","","","116883","19784","",""
"2016-07-31","","","","","","","","","5044","207","4837","","","","","265.9","2659","4197","3349.4","79.8","","","","78","","","","","","","1095","58.82","41.86","54","57.73","","","","","80.68","","","","","","","","","","","","","","",""
"2016-08-01","12325","","","","","","","","","","","","","","","","","","","","","","","","26.1","","","12726","0","","","","","","","","","","","","","","","","","","","","","","","","","","3.85"
"2016-08-02","12315","","","","","","","","","","","","","","","","","","","","","","","","","","","11700","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-03","12050","","","","","","","","","","","","","","","","","","","","","","","","","","","11176","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
