date,close,棉花：开工率：中国（周）,新疆棉：轧花厂：加工量（日）,USDA：棉花：产量预测值：全球（月）,USDA：棉花：供给量预测值：全球（月）,USDA：棉花：国内需求消耗量预测值：全球（月）,USDA：棉花：产量预测值：中国（月）,USDA：棉花：出口数量预测值：中国（月）,USDA：棉花：国内需求消耗量预测值：中国（月）,USDA：棉花：进口数量预测值：中国（月）,USDA：棉花：期初库存预测：中国（月）,USDA：棉花：期末库存预测：中国（月）,USDA：棉花：损失量预测值：中国（月）,棉花：库存：中国主要港口（周）,棉花：港口库存（周）,棉花：商业库存：中国（周）,棉花：库存：新疆（周）,棉花：库存：中国内地（周）,棉花：纺织企业：工业库存：中国（月）,棉花：工业：库存：中国（月）,纺纱厂：棉花：折存天数（周）
"2017-01-01","","","10142.01","","","","","","","","","","","","","","","","","",""
"2017-01-02","","","10744.57","","","","","","","","","","","","","","","","","",""
"2017-01-03","15085","","11117.39","","","","","","","","","","","","","","","","","",""
"2017-01-04","15085","","9242.01","","","","","","","","","","","","","","","","","",""
"2017-01-05","15300","","9786.36","","","","","","","","","","","","","","","","","",""
"2017-01-06","15185","","8306.2","","","","","","","","","","","","","","","","","",""
"2017-01-07","","","8123.72","","","","","","","","","","","","","","","","","",""
"2017-01-08","","","5377.25","","","","","","","","","","","","","","","","","",""
"2017-01-09","15370","","6774.07","","","","","","","","","","","","","","","","","",""
"2017-01-10","15445","","6494.74","","","","","","","","","","","","","","","","","",""
"2017-01-11","15385","","6249.96","","","","","","","","","","","","","","","","","",""
"2017-01-12","15305","","5150.31","","","","","","","","","","","","","","","","","",""
"2017-01-13","15055","","6151.22","","","","","","","","","","","","","","","","","",""
"2017-01-14","","","4684.51","","","","","","","","","","","","","","","","","",""
"2017-01-15","","","3875.16","","","","","","","","","","","","","","","","","",""
"2017-01-16","15105","","4159.63","","","","","","","","","","","","","","","","","",""
"2017-01-17","15160","","3165.87","","","","","","","","","","","","","","","","","",""
"2017-01-18","15125","","3407.54","","","","","","","","","","","","","","","","","",""
"2017-01-19","15295","","1925.42","","","","","","","","","","","","","","","","","",""
"2017-01-20","15170","","2779.95","","","","","","","","","","","","","","","","","",""
"2017-01-21","","","1263.68","","","","","","","","","","","","","","","","","",""
"2017-01-22","","","1678.45","","","","","","","","","","","","","","","","","",""
"2017-01-23","15545","","2030.15","","","","","","","","","","","","","","","","","",""
"2017-01-24","15685","","1255.5","","","","","","","","","","","","","","","","","",""
"2017-01-25","15620","","1178.14","","","","","","","","","","","","","","","","","",""
"2017-01-26","15665","","628.56","","","","","","","","","","","","","","","","","",""
"2017-01-27","","","498.54","","","","","","","","","","","","","","","","","",""
"2017-01-28","","","518.03","","","","","","","","","","","","","","","","","",""
"2017-01-29","","","379.23","","","","","","","","","","","","","","","","","",""
"2017-01-30","","","289.81","","","","","","","","","","","","","","","","","",""
"2017-01-31","","","490.31","105.34","202.23","111.76","22","0.1","36.25","4.5","58.2","48.35","0","","","","","","63.6","64.5",""
"2017-02-03","15965","","","","","","","","","","","","","","","","","","","",""
"2017-02-06","16075","","","","","","","","","","","","","","","","","","","",""
"2017-02-07","15950","","","","","","","","","","","","","","","","","","","",""
"2017-02-08","15865","","","","","","","","","","","","","","","","","","","",""
"2017-02-09","15860","","","","","","","","","","","","","","","","","","","",""
"2017-02-10","15845","","","","","","","","","","","","","","","","","","","",""
"2017-02-13","15950","","","","","","","","","","","","","","","","","","","",""
"2017-02-14","15935","","","","","","","","","","","","","","","","","","","",""
"2017-02-15","15845","","","","","","","","","","","","","","","","","","","",""
"2017-02-16","15670","","","","","","","","","","","","","","","","","","","",""
"2017-02-17","15515","","","","","","","","","","","","","","","","","","","",""
"2017-02-20","15590","","","","","","","","","","","","","","","","","","","",""
"2017-02-21","15650","","","","","","","","","","","","","","","","","","","",""
"2017-02-22","15485","","","","","","","","","","","","","","","","","","","",""
"2017-02-23","15545","","","","","","","","","","","","","","","","","","","",""
"2017-02-24","15900","","","","","","","","","","","","","","","","","","","",""
"2017-02-27","15845","","","","","","","","","","","","","","","","","","","",""
"2017-02-28","15955","","","105.42","202.25","112.52","22.5","0.1","36.25","4.5","58.2","48.85","0","","","","","","58.2","59.4",""
"2017-03-01","16010","","","","","","","","","","","","","","","","","","","",""
"2017-03-02","15965","","","","","","","","","","","","","","","","","","","",""
"2017-03-03","15950","","","","","","","","","","","","","","","","","","","",""
"2017-03-06","16430","","","","","","","","","","","","","","","","","","","",""
"2017-03-07","16320","","","","","","","","","","","","","","","","","","","",""
"2017-03-08","15730","","","","","","","","","","","","","","","","","","","",""
"2017-03-09","15565","","","","","","","","","","","","","","","","","","","",""
"2017-03-10","15465","","","","","","","","","","","","","","","","","","","",""
"2017-03-13","15500","","","","","","","","","","","","","","","","","","","",""
"2017-03-14","15255","","","","","","","","","","","","","","","","","","","",""
"2017-03-15","15220","","","","","","","","","","","","","","","","","","","",""
"2017-03-16","15335","","","","","","","","","","","","","","","","","","","",""
"2017-03-17","15215","","","","","","","","","","","","","","","","","","","",""
"2017-03-20","15180","","","","","","","","","","","","","","","","","","","",""
"2017-03-21","15050","","","","","","","","","","","","","","","","","","","",""
"2017-03-22","14960","","","","","","","","","","","","","","","","","","","",""
"2017-03-23","15320","","","","","","","","","","","","","","","","","","","",""
"2017-03-24","15270","","","","","","","","","","","","","","","","","","","",""
"2017-03-27","15015","","","","","","","","","","","","","","","","","","","",""
"2017-03-28","15030","","","","","","","","","","","","","","","","","","","",""
"2017-03-29","15000","","","","","","","","","","","","","","","","","","","",""
"2017-03-30","14745","","","","","","","","","","","","","","","","","","","",""
"2017-03-31","15350","","","105.72","202.81","112.43","22.5","0.05","36.25","4.5","58.2","48.9","0","","","","","","73.8","74.5",""
"2017-04-05","15430","","","","","","","","","","","","","","","","","","","",""
"2017-04-06","15355","","","","","","","","","","","","","","","","","","","",""
"2017-04-07","15485","","","","","","","","","","","","","","","","","","","",""
"2017-04-10","15690","","","","","","","","","","","","","","","","","","","",""
"2017-04-11","15635","","","","","","","","","","","","","","","","","","","",""
"2017-04-12","15700","","","","","","","","","","","","","","","","","","","",""
"2017-04-13","15835","","","","","","","","","","","","","","","","","","","",""
"2017-04-14","15745","","","","","","","","","","","","","","","","","","","",""
"2017-04-17","15655","","","","","","","","","","","","","","","","","","","",""
"2017-04-18","15875","","","","","","","","","","","","","","","","","","","",""
"2017-04-19","15950","","","","","","","","","","","","","","","","","","","",""
"2017-04-20","16025","","","","","","","","","","","","","","","","","","","",""
"2017-04-21","16120","","","","","","","","","","","","","","","","","","","",""
"2017-04-24","16000","","","","","","","","","","","","","","","","","","","",""
"2017-04-25","15810","","","","","","","","","","","","","","","","","","","",""
"2017-04-26","16070","","","","","","","","","","","","","","","","","","","",""
"2017-04-27","16125","","","","","","","","","","","","","","","","","","","",""
"2017-04-28","15875","","","","","","","","","","","","","","","","","","","",""
"2017-04-30","","","","106.3","203.38","112.59","22.75","0.05","36.25","4.5","58.2","49.15","0","","","","","","62.9","64.1",""
"2017-05-02","15965","","","","","","","","","","","","","","","","","","","",""
"2017-05-03","16120","","","","","","","","","","","","","","","","","","","",""
"2017-05-04","16155","","","","","","","","","","","","","","","","","","","",""
"2017-05-05","15815","","","","","","","","","","","","","","","","","","","",""
"2017-05-08","15500","","","","","","","","","","","","","","","","","","","",""
"2017-05-09","15515","","","","","","","","","","","","","","","","","","","",""
"2017-05-10","15515","","","","","","","","","","","","","","","","","","","",""
"2017-05-11","15495","","","","","","","","","","","","","","","","","","","",""
"2017-05-12","15780","","","","","","","","","","","","","","","","","","","",""
"2017-05-15","16230","","","","","","","","","","","","","","","","","","","",""
"2017-05-16","16190","","","","","","","","","","","","","","","","","","","",""
"2017-05-17","16140","","","","","","","","","","","","","","","","","","","",""
"2017-05-18","15735","","","","","","","","","","","","","","","","","","","",""
"2017-05-19","15810","","","","","","","","","","","","","","","","","","","",""
"2017-05-22","15680","","","","","","","","","","","","","","","","","","","",""
"2017-05-23","15715","","","","","","","","","","","","","","","","","","","",""
"2017-05-24","15905","","","","","","","","","","","","","","","","","","","",""
"2017-05-25","15830","","","","","","","","","","","","","","","","","","","",""
"2017-05-26","15705","","","","","","","","","","","","","","","","","","","",""
"2017-05-31","15440","","","113.22","202.75","115.75","23.5","0.05","37.5","5","48.7","39.65","0","","","","","","73","73.3",""
"2017-06-01","15290","","","","","","","","","","","","","","","","","","","",""
"2017-06-02","15385","","","","","","","","","","","","","","","","","","","",""
"2017-06-05","15325","","","","","","","","","","","","","","","","","","","",""
"2017-06-06","15305","","","","","","","","","","","","","","","","","","","",""
"2017-06-07","15380","","","","","","","","","","","","","","","","","","","",""
"2017-06-08","15680","","","","","","","","","","","","","","","","","","","",""
"2017-06-09","15625","","","","","","","","","","","","","","","","","","","",""
"2017-06-12","15310","","","","","","","","","","","","","","","","","","","",""
"2017-06-13","15195","","","","","","","","","","","","","","","","","","","",""
"2017-06-14","15285","","","","","","","","","","","","","","","","","","","",""
"2017-06-15","15160","","","","","","","","","","","","","","","","","","","",""
"2017-06-16","15135","","","","","","","","","","","","","","","","","","","",""
"2017-06-19","15235","","","","","","","","","","","","","","","","","","","",""
"2017-06-20","15180","","","","","","","","","","","","","","","","","","","",""
"2017-06-21","15215","","","","","","","","","","","","","","","","","","","",""
"2017-06-22","15130","","","","","","","","","","","","","","","","","","","",""
"2017-06-23","15250","","","","","","","","","","","","","","","","","","","",""
"2017-06-26","15345","","","","","","","","","","","","","","","","","","","",""
"2017-06-27","15165","","","","","","","","","","","","","","","","","","","",""
"2017-06-28","14845","","","","","","","","","","","","","","","","","","","",""
"2017-06-29","14830","","","","","","","","","","","","","","","","","","","",""
"2017-06-30","14935","","","114.73","204.07","116.51","24","0.05","38","5","48.4","39.35","0","","","","","","73","72.8",""
"2017-07-03","15040","","","","","","","","","","","","","","","","","","","",""
"2017-07-04","15015","","","","","","","","","","","","","","","","","","","",""
"2017-07-05","14975","","","","","","","","","","","","","","","","","","","",""
"2017-07-06","14930","","","","","","","","","","","","","","","","","","","",""
